Feature,Precision,Recall
emphasizes_the,0.2,1.8758206715438003E-4
empty_<COMMA>,1.0,9.379103357719002E-4
end_<COMMA>,0.7209302325581395,0.005815044081785781
end_<PERIOD>,0.5625,0.0016882386043894203
end_of,0.4117647058823529,0.0013130744700806604
end_up,0.45454545454545453,9.379103357719002E-4
endeavor_<PERIOD>,0.8,7.503282686175201E-4
ending_<COMMA>,0.2857142857142857,3.7516413430876007E-4
ending_<PERIOD>,0.7142857142857143,0.0018758206715438004
ending_is,0.75,0.0011254924029262803
ends_up,0.9523809523809523,0.003751641343087601
ends_with,0.5555555555555556,9.379103357719002E-4
energetic_and,0.0,0.0
energy_<COMMA>,0.3333333333333333,7.503282686175201E-4
energy_<PERIOD>,0.6,5.627462014631402E-4
energy_and,0.3333333333333333,5.627462014631402E-4
engaging_<COMMA>,0.5555555555555556,9.379103357719002E-4
engaging_<PERIOD>,0.5,5.627462014631402E-4
engaging_and,0.0,0.0
engrossing_and,0.0,0.0
enjoy_<PERIOD>,0.5555555555555556,9.379103357719002E-4
enjoy_it,0.6,5.627462014631402E-4
enjoy_the,0.625,9.379103357719002E-4
enjoy_this,0.2857142857142857,3.7516413430876007E-4
enjoyable_<COMMA>,0.25,3.7516413430876007E-4
enjoyable_<PERIOD>,0.25,3.7516413430876007E-4
enough_<COMMA>,0.6,0.0011254924029262803
enough_<PERIOD>,0.4583333333333333,0.0020634027386981805
enough_and,0.14285714285714285,1.8758206715438003E-4
enough_for,0.8333333333333334,0.0018758206715438004
enough_of,0.7272727272727273,0.0015006565372350403
enough_to,0.5274725274725275,0.009003939223410242
ensemble_cast,0.3333333333333333,5.627462014631402E-4
entertaining_<COMMA>,0.21052631578947367,7.503282686175201E-4
entertaining_<PERIOD>,0.38095238095238093,0.0015006565372350403
entertaining_and,0.25,3.7516413430876007E-4
entertaining_as,0.2857142857142857,3.7516413430876007E-4
entertaining_enough,0.4,3.7516413430876007E-4
entertainment_<COMMA>,0.45454545454545453,9.379103357719002E-4
entertainment_<PERIOD>,0.4642857142857143,0.0024385668730069407
entertainment_value,0.4,3.7516413430876007E-4
entire_movie,0.7142857142857143,9.379103357719002E-4
episode_of,0.8666666666666667,0.0024385668730069407
equivalent_of,0.7777777777777778,0.0026261489401613208
era_of,0.5,5.627462014631402E-4
es_una,0.3333333333333333,3.7516413430876007E-4
especially_the,0.2,1.8758206715438003E-4
especially_when,1.0,9.379103357719002E-4
essence_of,0.3333333333333333,3.7516413430876007E-4
essentially_a,0.42857142857142855,5.627462014631402E-4
etc_<PERIOD>,1.0,9.379103357719002E-4
even_a,0.6086956521739131,0.0026261489401613208
even_as,0.5,0.0018758206715438004
even_better,0.0,0.0
even_if,0.38636363636363635,0.0031888951416244606
even_in,0.6363636363636364,0.0013130744700806604
even_its,0.5,5.627462014631402E-4
even_less,0.8,7.503282686175201E-4
even_more,0.42857142857142855,0.0016882386043894203
even_on,1.0,9.379103357719002E-4
even_the,0.5161290322580645,0.0030013130744700805
even_those,0.3333333333333333,3.7516413430876007E-4
even_though,0.3333333333333333,0.0011254924029262803
even_when,0.2727272727272727,5.627462014631402E-4
even_with,0.4444444444444444,7.503282686175201E-4
events_<COMMA>,0.6,5.627462014631402E-4
events_<PERIOD>,0.16666666666666666,1.8758206715438003E-4
events_that,0.4,3.7516413430876007E-4
ever_<COMMA>,0.42857142857142855,5.627462014631402E-4
ever_<PERIOD>,0.1111111111111111,1.8758206715438003E-4
ever_made,0.2222222222222222,7.503282686175201E-4
ever_seen,0.26666666666666666,7.503282686175201E-4
every_bit,0.45454545454545453,9.379103357719002E-4
every_day,0.6363636363636364,0.0013130744700806604
every_frame,0.16666666666666666,1.8758206715438003E-4
every_scene,0.5714285714285714,7.503282686175201E-4
every_sense,0.6,5.627462014631402E-4
every_turn,0.6,5.627462014631402E-4
everyone_<PERIOD>,0.3333333333333333,3.7516413430876007E-4
everyone_’s,0.16666666666666666,1.8758206715438003E-4
everything_else,0.5555555555555556,9.379103357719002E-4
everything_that,0.5714285714285714,7.503282686175201E-4
evil_<PERIOD>,0.3333333333333333,3.7516413430876007E-4
evokes_the,0.2,1.8758206715438003E-4
exactly_the,0.8,7.503282686175201E-4
exactly_what,0.625,9.379103357719002E-4
examination_of,0.10714285714285714,5.627462014631402E-4
example_of,0.4166666666666667,9.379103357719002E-4
excellent_performances,0.0,0.0
except_that,0.6666666666666666,7.503282686175201E-4
exception_of,1.0,9.379103357719002E-4
excitement_<PERIOD>,0.0,0.0
excitement_of,0.6,5.627462014631402E-4
exciting_<COMMA>,0.4,3.7516413430876007E-4
exciting_and,0.2,1.8758206715438003E-4
excuse_for,1.0,0.0013130744700806604
excuse_to,0.8,7.503282686175201E-4
execution_<PERIOD>,0.5714285714285714,7.503282686175201E-4
exercise_<PERIOD>,0.6,5.627462014631402E-4
exercise_in,0.8484848484848485,0.0052522978803226416
existence_of,0.2,1.8758206715438003E-4
expect_from,0.5,5.627462014631402E-4
expense_of,0.3333333333333333,3.7516413430876007E-4
experience_<COMMA>,0.0,0.0
experience_<PERIOD>,0.38461538461538464,0.0018758206715438004
experience_of,0.6363636363636364,0.0013130744700806604
experience_that,0.16666666666666666,1.8758206715438003E-4
exploration_of,0.25,7.503282686175201E-4
explores_the,0.0,0.0
eyes_<COMMA>,0.25,3.7516413430876007E-4
eyes_<PERIOD>,0.0,0.0
face_<PERIOD>,0.5,5.627462014631402E-4
face_and,0.42857142857142855,5.627462014631402E-4
face_of,0.1111111111111111,1.8758206715438003E-4
fact_<COMMA>,0.3333333333333333,5.627462014631402E-4
fact_that,0.8571428571428571,0.004501969611705121
fail_to,0.6666666666666666,7.503282686175201E-4
fails_to,0.8823529411764706,0.005627462014631401
failure_<PERIOD>,0.8,7.503282686175201E-4
fairy_tale,0.6666666666666666,7.503282686175201E-4
faith_in,0.4,3.7516413430876007E-4
faithful_to,0.2,1.8758206715438003E-4
falls_flat,1.0,0.0011254924029262803
falls_short,0.7,0.0013130744700806604
familiar_<COMMA>,0.0,0.0
familiar_<PERIOD>,0.5714285714285714,7.503282686175201E-4
familiar_and,0.8333333333333334,9.379103357719002E-4
family_<COMMA>,0.0,0.0
family_<PERIOD>,0.07692307692307693,1.8758206715438003E-4
family_and,0.2,1.8758206715438003E-4
family_drama,0.16666666666666666,1.8758206715438003E-4
family_film,0.25,5.627462014631402E-4
fan_<COMMA>,0.5,5.627462014631402E-4
fan_of,0.0,0.0
fans_<COMMA>,0.5714285714285714,7.503282686175201E-4
fans_<PERIOD>,0.4,7.503282686175201E-4
fans_of,0.56,0.0026261489401613208
fans_will,0.8,7.503282686175201E-4
far_as,0.5,7.503282686175201E-4
far_from,0.391304347826087,0.0016882386043894203
far_less,0.5555555555555556,9.379103357719002E-4
far_more,0.5161290322580645,0.0030013130744700805
far_too,0.9333333333333333,0.0026261489401613208
fare_<COMMA>,0.4,3.7516413430876007E-4
fare_<PERIOD>,0.14285714285714285,1.8758206715438003E-4
fascinating_<COMMA>,0.42857142857142855,0.0011254924029262803
fashion_<PERIOD>,0.14285714285714285,1.8758206715438003E-4
fast_<COMMA>,0.0,0.0
fast_and,0.4,3.7516413430876007E-4
fat_greek,0.2,3.7516413430876007E-4
fatal_attraction,0.8888888888888888,0.0015006565372350403
fate_<PERIOD>,0.6,5.627462014631402E-4
favor_of,0.6666666666666666,0.0011254924029262803
fear_<PERIOD>,0.2,1.8758206715438003E-4
feature_debut,0.2222222222222222,3.7516413430876007E-4
feature_film,0.42857142857142855,5.627462014631402E-4
featuring_a,0.4,3.7516413430876007E-4
feel_<PERIOD>,0.6,5.627462014631402E-4
feel_like,0.6923076923076923,0.0033764772087788407
feel_of,0.9,0.0016882386043894203
feel_the,0.25,3.7516413430876007E-4
feeling_<PERIOD>,0.2222222222222222,3.7516413430876007E-4
feeling_like,0.3333333333333333,5.627462014631402E-4
feeling_that,0.5,5.627462014631402E-4
feels_as,0.8,0.0015006565372350403
feels_less,1.0,0.0011254924029262803
feels_like,0.8780487804878049,0.006752954417557681
feels_more,0.8,0.0015006565372350403
felt_like,0.3333333333333333,3.7516413430876007E-4
female_friendship,0.0,0.0
few_films,0.2,1.8758206715438003E-4
few_laughs,0.8,0.0015006565372350403
few_minutes,0.8333333333333334,9.379103357719002E-4
figure_out,1.0,0.0015006565372350403
filled_with,0.36,0.0016882386043894203
film_--,0.5,0.0011254924029262803
film_<COLON>,0.4,3.7516413430876007E-4
film_<COMMA>,0.3983739837398374,0.009191521290564622
film_<ELLIPSE>,0.4117647058823529,0.0013130744700806604
film_<PERIOD>,0.3961038961038961,0.011442506096417183
film_EOL,0.2,1.8758206715438003E-4
film_a,0.5833333333333334,0.0013130744700806604
film_about,0.3023255813953488,0.0024385668730069407
film_and,0.4,7.503282686175201E-4
film_are,0.16666666666666666,1.8758206715438003E-4
film_as,0.5,5.627462014631402E-4
film_by,0.7142857142857143,9.379103357719002E-4
film_can,0.3333333333333333,3.7516413430876007E-4
film_does,0.4444444444444444,0.0015006565372350403
film_feels,0.75,0.0011254924029262803
film_festival,0.5,5.627462014631402E-4
film_for,0.3333333333333333,7.503282686175201E-4
film_from,0.29411764705882354,9.379103357719002E-4
film_goes,1.0,9.379103357719002E-4
film_has,0.4375,0.0026261489401613208
film_in,0.47058823529411764,0.0015006565372350403
film_industry,0.16666666666666666,1.8758206715438003E-4
film_is,0.48148148148148145,0.017069968111048585
film_itself,0.8333333333333334,9.379103357719002E-4
film_makes,0.6,0.0011254924029262803
film_more,0.4,3.7516413430876007E-4
film_never,0.6923076923076923,0.0016882386043894203
film_noir,0.2857142857142857,3.7516413430876007E-4
film_of,0.3,0.0016882386043894203
film_seems,0.5714285714285714,7.503282686175201E-4
film_should,0.6,5.627462014631402E-4
film_since,0.2,1.8758206715438003E-4
film_so,0.7,0.0013130744700806604
film_than,0.16666666666666666,1.8758206715438003E-4
film_that,0.39568345323741005,0.010317013693490902
film_to,0.2916666666666667,0.0013130744700806604
film_was,0.8571428571428571,0.0011254924029262803
film_whose,0.2,1.8758206715438003E-4
film_with,0.3333333333333333,0.0022509848058525606
film_works,0.125,1.8758206715438003E-4
film_would,0.8,7.503282686175201E-4
film_you,0.6666666666666666,7.503282686175201E-4
film_’s,0.45925925925925926,0.011630088163571563
filmmaker_’s,0.3333333333333333,7.503282686175201E-4
filmmakers_<SINGLEQUOTE>,0.7142857142857143,9.379103357719002E-4
filmmaking_<COMMA>,0.3333333333333333,5.627462014631402E-4
filmmaking_<PERIOD>,0.3333333333333333,7.503282686175201E-4
films_<COMMA>,0.5,0.0015006565372350403
films_<PERIOD>,0.4,0.0018758206715438004
films_about,0.2857142857142857,3.7516413430876007E-4
films_and,0.25,3.7516413430876007E-4
films_in,0.4,3.7516413430876007E-4
films_like,0.5454545454545454,0.0011254924029262803
films_of,0.18181818181818182,3.7516413430876007E-4
films_that,0.5714285714285714,0.0022509848058525606
finally_<COMMA>,0.2857142857142857,3.7516413430876007E-4
find_a,0.3333333333333333,7.503282686175201E-4
find_an,0.6,5.627462014631402E-4
find_it,0.7777777777777778,0.0013130744700806604
find_the,0.5714285714285714,7.503282686175201E-4
find_yourself,0.5,5.627462014631402E-4
finds_a,0.42857142857142855,5.627462014631402E-4
fine_<COMMA>,0.2222222222222222,3.7516413430876007E-4
fine_acting,0.5,5.627462014631402E-4
fine_performances,0.2,1.8758206715438003E-4
finish_<PERIOD>,0.4,7.503282686175201E-4
fire_<PERIOD>,0.6666666666666666,7.503282686175201E-4
first-time_director,0.6666666666666666,7.503282686175201E-4
first_<COMMA>,0.42857142857142855,5.627462014631402E-4
first_<PERIOD>,0.0,0.0
first_and,0.16666666666666666,1.8758206715438003E-4
first_feature,0.16666666666666666,1.8758206715438003E-4
first_film,0.7692307692307693,0.0018758206715438004
first_time,0.36363636363636365,7.503282686175201E-4
flair_<PERIOD>,0.0,0.0
flashy_<COMMA>,0.8333333333333334,9.379103357719002E-4
flat_<COMMA>,1.0,0.0016882386043894203
flat_<PERIOD>,0.8,7.503282686175201E-4
flawed_<COMMA>,0.125,1.8758206715438003E-4
flaws_<COMMA>,0.0,0.0
flick_<COMMA>,0.5454545454545454,0.0011254924029262803
flick_<PERIOD>,0.875,0.0026261489401613208
flick_that,0.4,3.7516413430876007E-4
fluff_<PERIOD>,0.8,7.503282686175201E-4
focus_on,0.6666666666666666,7.503282686175201E-4
folks_who,0.2,1.8758206715438003E-4
for_<PERIOD>,0.5,0.0011254924029262803
for_a,0.6453488372093024,0.020821609454136185
for_adults,0.16666666666666666,1.8758206715438003E-4
for_all,0.45454545454545453,0.003751641343087601
for_an,0.5833333333333334,0.0026261489401613208
for_any,0.4,3.7516413430876007E-4
for_anyone,0.6,0.0011254924029262803
for_being,0.625,9.379103357719002E-4
for_both,0.3333333333333333,3.7516413430876007E-4
for_children,0.5,5.627462014631402E-4
for_director,0.25,3.7516413430876007E-4
for_each,0.6,5.627462014631402E-4
for_every,0.6,5.627462014631402E-4
for_everyone,0.25,3.7516413430876007E-4
for_good,0.8,7.503282686175201E-4
for_his,0.2727272727272727,5.627462014631402E-4
for_in,0.0,0.0
for_it,0.55,0.0020634027386981805
for_its,0.4067796610169492,0.004501969611705121
for_kids,0.125,1.8758206715438003E-4
for_me,0.7142857142857143,9.379103357719002E-4
for_more,0.2857142857142857,3.7516413430876007E-4
for_most,0.6666666666666666,0.0011254924029262803
for_one,0.4444444444444444,7.503282686175201E-4
for_our,0.4,3.7516413430876007E-4
for_people,0.6,5.627462014631402E-4
for_some,0.5,0.0011254924029262803
for_something,0.4444444444444444,7.503282686175201E-4
for_that,0.75,0.0022509848058525606
for_the,0.5692307692307692,0.027762145938848248
for_their,0.375,5.627462014631402E-4
for_them,0.5,7.503282686175201E-4
for_this,0.5357142857142857,0.0028137310073157004
for_those,0.2777777777777778,9.379103357719002E-4
for_two,0.8,0.0015006565372350403
for_what,0.2857142857142857,3.7516413430876007E-4
for_you,0.375,5.627462014631402E-4
force_<PERIOD>,0.0,0.0
force_of,0.2,1.8758206715438003E-4
forced_to,0.7777777777777778,0.0013130744700806604
forgettable_<PERIOD>,0.42857142857142855,5.627462014631402E-4
forgotten_<PERIOD>,0.5,5.627462014631402E-4
form_<COMMA>,0.6,5.627462014631402E-4
form_<PERIOD>,0.2857142857142857,3.7516413430876007E-4
formula_51,1.0,0.0011254924029262803
formula_<COMMA>,0.5,5.627462014631402E-4
found_in,0.5714285714285714,7.503282686175201E-4
found_myself,0.5,7.503282686175201E-4
found_the,0.4,3.7516413430876007E-4
four_feathers,0.8333333333333334,9.379103357719002E-4
frame_<PERIOD>,0.3333333333333333,3.7516413430876007E-4
frankly_<COMMA>,1.0,0.0011254924029262803
french_coming-of-age,0.2,1.8758206715438003E-4
fresh_<COMMA>,0.2,1.8758206715438003E-4
fresh_<PERIOD>,0.5,5.627462014631402E-4
fresh_air,0.2,1.8758206715438003E-4
fresh_and,0.25,3.7516413430876007E-4
friday_after,1.0,9.379103357719002E-4
friendship_<COMMA>,0.0,0.0
friendship_<PERIOD>,0.2,1.8758206715438003E-4
from_a,0.6455696202531646,0.009566685424873381
from_an,0.5,7.503282686175201E-4
from_any,0.4,3.7516413430876007E-4
from_being,0.625,0.0018758206715438004
from_his,0.13333333333333333,3.7516413430876007E-4
from_its,0.38461538461538464,0.0018758206715438004
from_one,0.5555555555555556,9.379103357719002E-4
from_start,0.5454545454545454,0.0011254924029262803
from_the,0.49044585987261147,0.014443819170887263
from_this,0.7,0.0013130744700806604
front_of,0.5,7.503282686175201E-4
full_frontal,0.5,0.0011254924029262803
full_monty,0.6666666666666666,0.0011254924029262803
full_of,0.39285714285714285,0.004126805477396361
fun_<COMMA>,0.28,0.0013130744700806604
fun_<PERIOD>,0.2682926829268293,0.0020634027386981805
fun_and,0.125,1.8758206715438003E-4
fun_of,0.3333333333333333,5.627462014631402E-4
fun_to,0.38461538461538464,9.379103357719002E-4
fun_with,0.125,1.8758206715438003E-4
funnier_than,0.6666666666666666,7.503282686175201E-4
funny_<COMMA>,0.28,0.0039392234102419805
funny_<PERIOD>,0.5652173913043478,0.004877133746013881
funny_and,0.13157894736842105,9.379103357719002E-4
funny_as,0.625,9.379103357719002E-4
funny_in,0.375,5.627462014631402E-4
funny_moments,0.8,7.503282686175201E-4
funny_movie,0.16666666666666666,1.8758206715438003E-4
future_<COMMA>,1.0,9.379103357719002E-4
future_<PERIOD>,0.5,5.627462014631402E-4
g_<PERIOD>,0.8,7.503282686175201E-4
gags_<COMMA>,0.7777777777777778,0.0013130744700806604
gags_<PERIOD>,0.8333333333333334,9.379103357719002E-4
game_<COMMA>,0.5714285714285714,7.503282686175201E-4
game_<PERIOD>,0.4,3.7516413430876007E-4
game_of,0.5,7.503282686175201E-4
games_<PERIOD>,0.2,1.8758206715438003E-4
gangster_movie,0.6,5.627462014631402E-4
gangster_no,0.4,3.7516413430876007E-4
garbage_<PERIOD>,0.8,7.503282686175201E-4
gem_<PERIOD>,0.0,0.0
generation_<PERIOD>,0.3333333333333333,5.627462014631402E-4
genre_<COMMA>,0.4,3.7516413430876007E-4
genre_<PERIOD>,0.35294117647058826,0.0011254924029262803
gentle_<COMMA>,0.16666666666666666,1.8758206715438003E-4
gentle_and,0.0,0.0
get_<PERIOD>,0.4,3.7516413430876007E-4
get_a,0.5714285714285714,0.0015006565372350403
get_an,0.2,1.8758206715438003E-4
get_in,0.6666666666666666,7.503282686175201E-4
get_out,0.6,5.627462014631402E-4
get_the,0.5384615384615384,0.0013130744700806604
get_this,0.6,5.627462014631402E-4
get_through,0.6666666666666666,7.503282686175201E-4
get_to,0.7777777777777778,0.0013130744700806604
gets_a,0.6666666666666666,7.503282686175201E-4
gets_the,0.5,0.0011254924029262803
gets_under,0.0,0.0
girl_<COMMA>,0.7142857142857143,9.379103357719002E-4
girl_<PERIOD>,0.6,5.627462014631402E-4
girl_is,0.2,1.8758206715438003E-4
give_a,0.25,5.627462014631402E-4
give_it,0.3333333333333333,3.7516413430876007E-4
give_the,0.5,7.503282686175201E-4
give_them,0.5,5.627462014631402E-4
give_us,0.8,7.503282686175201E-4
give_you,0.25,3.7516413430876007E-4
given_a,0.2,1.8758206715438003E-4
given_the,0.625,9.379103357719002E-4
gives_a,0.1111111111111111,1.8758206715438003E-4
gives_it,0.0,0.0
gives_the,0.2222222222222222,3.7516413430876007E-4
gives_us,0.46153846153846156,0.0011254924029262803
gives_you,0.2,1.8758206715438003E-4
giving_it,0.5,5.627462014631402E-4
glimpse_into,0.1,1.8758206715438003E-4
go_<COMMA>,0.7058823529411765,0.0022509848058525606
go_back,0.8,7.503282686175201E-4
go_down,0.5714285714285714,7.503282686175201E-4
go_see,0.14285714285714285,1.8758206715438003E-4
go_to,0.4,7.503282686175201E-4
go_with,0.4,3.7516413430876007E-4
godard_’s,0.4,3.7516413430876007E-4
goes_<COMMA>,0.2,1.8758206715438003E-4
goes_nowhere,1.0,0.0011254924029262803
goes_on,1.0,0.0013130744700806604
going_<PERIOD>,0.625,9.379103357719002E-4
going_for,0.875,0.0013130744700806604
going_on,0.6666666666666666,0.0015006565372350403
going_through,1.0,9.379103357719002E-4
going_to,0.5641025641025641,0.004126805477396361
good_<COMMA>,0.41935483870967744,0.0024385668730069407
good_<PERIOD>,0.52,0.0024385668730069407
good_acting,0.6,5.627462014631402E-4
good_actors,0.6666666666666666,7.503282686175201E-4
good_and,0.42857142857142855,5.627462014631402E-4
good_as,0.16666666666666666,1.8758206715438003E-4
good_enough,0.5714285714285714,7.503282686175201E-4
good_film,0.3,5.627462014631402E-4
good_for,0.8333333333333334,9.379103357719002E-4
good_fun,0.0,0.0
